age,work
27,ecolier
4,conducteur
27,retraite
88,ouvrier_agricole
96,ouvrier
21,ecolier
78,ecolier
100,artisant
79,retraite
92,ouvrier_batiment
24,employe_prive
14,conducteur
49,militaire
34,ecolier
41,employe_prive
78,militaire
20,agriculteur
29,ecolier
71,militaire
62,agriculteur
24,conducteur
16,commercant
84,retraite
24,enseignant
2,commercant
65,sans_activite
94,ecolier
86,artisant
58,ouvrier_batiment
68,agriculteur
20,employe_prive
36,sans_activite
21,sans_activite
79,enseignant
24,ouvrier_agricole
15,ouvrier_agricole
46,conducteur
67,sans_activite
27,ecolier
14,enseignant
57,enseignant
65,conducteur
89,militaire
58,sans_activite
1,ouvrier
98,ecolier
67,ecolier
28,artisant
72,retraite
98,militaire
29,ouvrier
9,artisant
32,commercant
71,employe_prive
94,sans_activite
71,commercant
30,militaire
24,militaire
73,ouvrier
92,militaire
1,conducteur
34,militaire
51,retraite
3,commercant
58,ouvrier
77,artisant
33,enseignant
37,ouvrier_agricole
94,commercant
52,agriculteur
18,artisant
22,ecolier
20,commercant
88,artisant
3,retraite
54,commercant
89,militaire
6,commercant
32,agriculteur
4,sans_activite
81,militaire
7,artisant
26,employe_prive
60,militaire
6,ouvrier
15,commercant
96,enseignant
58,retraite
64,employe_prive
100,sans_activite
53,enseignant
37,ouvrier_agricole
22,artisant
20,artisant
70,conducteur
21,militaire
55,commercant
98,ouvrier_batiment
63,ecolier
74,artisant
70,commercant
53,employe_prive
78,agriculteur
24,artisant
77,ouvrier_agricole
69,sans_activite
77,agriculteur
26,artisant
29,ouvrier
24,militaire
89,artisant
23,enseignant
73,conducteur
24,ouvrier_batiment
10,ouvrier
2,conducteur
16,agriculteur
0,conducteur
82,employe_prive
26,ecolier
74,conducteur
89,ouvrier
8,artisant
82,ouvrier_batiment
53,retraite
72,militaire
28,ecolier
44,commercant
75,agriculteur
11,enseignant
85,retraite
21,ouvrier_agricole
29,ouvrier
17,retraite
71,conducteur
59,ouvrier_agricole
19,employe_prive
48,commercant
30,retraite
54,sans_activite
48,ecolier
1,ouvrier_batiment
57,retraite
43,militaire
38,enseignant
74,artisant
16,retraite
10,retraite
26,retraite
70,militaire
25,employe_prive
28,militaire
10,retraite
27,ecolier
14,artisant
58,employe_prive
17,artisant
18,retraite
75,ouvrier
28,militaire
16,militaire
30,conducteur
42,artisant
51,militaire
76,employe_prive
88,ouvrier
36,ouvrier_agricole
97,enseignant
30,enseignant
16,ecolier
19,ecolier
12,retraite
78,sans_activite
58,commercant
76,ecolier
20,ecolier
25,ouvrier
29,ouvrier_agricole
12,commercant
1,agriculteur
90,sans_activite
27,artisant
56,artisant
50,ecolier
82,artisant
62,ecolier
87,sans_activite
21,agriculteur
72,ouvrier_agricole
31,employe_prive
10,ouvrier_batiment
77,retraite
34,enseignant
65,employe_prive
64,conducteur
82,ecolier
66,sans_activite
64,employe_prive
9,employe_prive
32,ouvrier
85,commercant
45,militaire
36,militaire
67,artisant
28,enseignant
22,sans_activite
10,ecolier
77,militaire
0,ecolier
53,artisant
29,sans_activite
24,ouvrier_agricole
80,agriculteur
65,ouvrier_agricole
78,artisant
6,agriculteur
30,conducteur
72,commercant
95,ouvrier_agricole
55,militaire
46,ouvrier_batiment
17,conducteur
76,employe_prive
38,conducteur
17,ouvrier_batiment
56,ouvrier_batiment
6,enseignant
26,ouvrier_agricole
16,conducteur
34,retraite
27,ouvrier_batiment
41,ouvrier_agricole
2,enseignant
52,ouvrier_batiment
8,sans_activite
94,agriculteur
48,retraite
76,agriculteur
14,conducteur
30,artisant
18,ouvrier
49,agriculteur
54,enseignant
92,ouvrier_batiment
62,retraite
60,sans_activite
43,retraite
66,enseignant
10,enseignant
16,ouvrier_agricole
27,ouvrier
79,ouvrier_agricole
45,militaire
23,ecolier
87,ouvrier_batiment
100,sans_activite
95,ouvrier_batiment
74,ouvrier
2,retraite
76,conducteur
79,conducteur
58,ouvrier_agricole
26,agriculteur
27,enseignant
90,sans_activite
7,conducteur
79,militaire
48,retraite
59,ouvrier
65,enseignant
93,employe_prive
7,retraite
24,ecolier
20,commercant
27,ouvrier_batiment
26,agriculteur
3,ecolier
27,ouvrier_batiment
54,ouvrier
22,commercant
72,ouvrier_batiment
29,retraite
89,militaire
76,commercant
14,retraite
21,militaire
11,retraite
79,enseignant
92,ecolier
55,enseignant
63,ouvrier_batiment
2,ouvrier_batiment
30,conducteur
41,ouvrier
52,retraite
29,agriculteur
76,artisant
66,enseignant
20,agriculteur
83,artisant
23,employe_prive
26,ouvrier
30,ecolier
86,ouvrier_agricole
14,sans_activite
22,agriculteur
42,agriculteur
60,commercant
12,agriculteur
28,sans_activite
18,employe_prive
16,enseignant
9,ouvrier
3,militaire
79,ecolier
19,employe_prive
2,enseignant
29,ecolier
76,agriculteur
2,commercant
59,commercant
94,militaire
15,employe_prive
21,agriculteur
20,ouvrier
38,ouvrier
20,sans_activite
19,retraite
9,sans_activite
35,militaire
86,conducteur
19,ouvrier_agricole
29,agriculteur
26,ouvrier_batiment
24,artisant
53,agriculteur
7,employe_prive
99,militaire
83,agriculteur
23,enseignant
1,ouvrier_batiment
92,ouvrier_agricole
78,retraite
67,ouvrier_batiment
21,employe_prive
9,sans_activite
29,ecolier
56,enseignant
77,enseignant
17,agriculteur
23,ouvrier
1,militaire
7,artisant
17,militaire
25,agriculteur
26,sans_activite
23,employe_prive
34,employe_prive
17,ouvrier
16,ecolier
6,employe_prive
24,ouvrier
23,agriculteur
98,ouvrier
27,ouvrier_batiment
2,enseignant
43,enseignant
2,ecolier
81,agriculteur
73,commercant
59,retraite
9,sans_activite
55,agriculteur
87,ecolier
54,retraite
21,ouvrier_batiment
66,retraite
73,ouvrier_agricole
21,ouvrier_batiment
19,employe_prive
57,agriculteur
75,retraite
38,ecolier
55,commercant
54,militaire
6,militaire
79,ouvrier_agricole
26,conducteur
26,conducteur
22,commercant
7,ecolier
57,agriculteur
18,commercant
28,conducteur
44,ecolier
76,ecolier
19,ouvrier_agricole
16,sans_activite
43,enseignant
19,ecolier
42,ecolier
23,agriculteur
27,ouvrier_agricole
65,ouvrier_batiment
22,ouvrier_batiment
23,ouvrier_agricole
56,ouvrier_agricole
21,ouvrier_agricole
3,employe_prive
77,conducteur
59,conducteur
23,enseignant
17,agriculteur
21,artisant
55,agriculteur
20,sans_activite
80,ecolier
9,ouvrier
70,enseignant
2,ouvrier_agricole
63,ecolier
7,enseignant
22,commercant
77,militaire
20,employe_prive
57,sans_activite
35,ecolier
50,ouvrier_agricole
34,retraite
76,employe_prive
38,ouvrier_agricole
30,agriculteur
80,commercant
33,ecolier
13,sans_activite
78,militaire
7,militaire
29,enseignant
77,militaire
58,enseignant
19,sans_activite
59,enseignant
18,ecolier
26,commercant
98,ouvrier
4,agriculteur
80,sans_activite
93,commercant
10,ouvrier_batiment
54,retraite
21,commercant
43,militaire
19,commercant
87,employe_prive
24,ecolier
25,conducteur
67,sans_activite
30,militaire
8,conducteur
92,employe_prive
58,ecolier
80,artisant
27,artisant
71,enseignant
8,ouvrier
10,ouvrier_batiment
66,ecolier
56,ouvrier_batiment
20,ouvrier_agricole
76,agriculteur
76,ouvrier_batiment
48,agriculteur
20,artisant
2,ouvrier_batiment
67,artisant
23,agriculteur
13,conducteur
63,artisant
23,ouvrier_batiment
82,enseignant
79,ouvrier
19,ecolier
55,conducteur
30,employe_prive
64,sans_activite
55,retraite
84,ouvrier_batiment
69,ouvrier
6,enseignant
16,ouvrier_agricole
22,enseignant
78,enseignant
57,agriculteur
20,artisant
20,enseignant
30,conducteur
99,conducteur
82,agriculteur
70,retraite
44,agriculteur
42,ouvrier_batiment
52,commercant
93,conducteur
64,ouvrier_agricole
77,ouvrier_batiment
78,ecolier
27,ouvrier_batiment
77,agriculteur
35,artisant
39,artisant
77,ouvrier_batiment
22,commercant
25,employe_prive
24,commercant
64,artisant
40,ouvrier_batiment
30,artisant
44,enseignant
77,ouvrier_agricole
38,artisant
60,employe_prive
76,retraite
18,sans_activite
76,artisant
3,ecolier
76,ouvrier_batiment
59,employe_prive
58,enseignant
81,agriculteur
80,retraite
27,retraite
100,ecolier
11,ouvrier_agricole
79,militaire
73,agriculteur
20,ouvrier_agricole
63,employe_prive
42,militaire
25,ouvrier_batiment
28,retraite
79,commercant
63,ouvrier_agricole
30,ecolier
13,sans_activite
30,ouvrier_agricole
77,agriculteur
72,retraite
24,retraite
14,conducteur
44,ecolier
30,agriculteur
76,sans_activite
82,artisant
68,commercant
1,ouvrier
49,enseignant
76,employe_prive
66,sans_activite
38,artisant
78,militaire
100,artisant
50,conducteur
28,artisant
59,sans_activite
19,ecolier
73,conducteur
32,agriculteur
18,enseignant
16,sans_activite
78,employe_prive
16,artisant
100,employe_prive
24,sans_activite
76,artisant
76,artisant
34,artisant
63,militaire
39,ouvrier_agricole
29,retraite
79,ouvrier_batiment
88,ouvrier
76,agriculteur
9,commercant
92,retraite
75,artisant
25,ouvrier_agricole
23,ouvrier
43,commercant
19,commercant
86,artisant
2,sans_activite
8,commercant
78,sans_activite
29,commercant
25,ouvrier_agricole
34,enseignant
22,enseignant
14,artisant
18,agriculteur
80,enseignant
94,militaire
19,ouvrier_agricole
17,ouvrier_agricole
89,agriculteur
24,ouvrier_batiment
8,enseignant
13,conducteur
21,militaire
60,commercant
59,employe_prive
63,ouvrier_batiment
23,enseignant
53,commercant
51,ouvrier_batiment
61,ouvrier_batiment
58,artisant
11,ecolier
78,ouvrier_agricole
47,ecolier
70,militaire
28,ecolier
96,commercant
8,artisant
22,commercant
6,commercant
89,ouvrier_agricole
0,commercant
37,conducteur
98,sans_activite
27,enseignant
27,enseignant
26,employe_prive
74,conducteur
26,conducteur
93,ouvrier_batiment
27,ecolier
22,ecolier
35,ouvrier_batiment
77,ouvrier_batiment
77,sans_activite
76,sans_activite
26,retraite
45,commercant
54,militaire
16,ecolier
20,ouvrier
67,agriculteur
68,conducteur
74,enseignant
24,agriculteur
19,militaire
3,artisant
19,ecolier
16,conducteur
23,agriculteur
67,ecolier
5,commercant
37,commercant
24,retraite
29,retraite
9,ouvrier_batiment
29,sans_activite
67,ouvrier_batiment
18,ouvrier_batiment
78,sans_activite
23,artisant
96,agriculteur
16,artisant
76,militaire
50,militaire
28,employe_prive
60,ouvrier_batiment
76,ecolier
12,retraite
1,ecolier
90,ouvrier_agricole
89,sans_activite
80,commercant
84,militaire
25,ouvrier_batiment
56,retraite
14,retraite
62,artisant
27,militaire
24,employe_prive
18,retraite
19,sans_activite
85,enseignant
80,conducteur
38,enseignant
50,sans_activite
17,conducteur
67,ouvrier_agricole
27,agriculteur
6,militaire
14,agriculteur
87,ouvrier
34,ouvrier
80,agriculteur
36,artisant
54,artisant
25,ouvrier
37,sans_activite
16,retraite
19,ouvrier_batiment
27,agriculteur
6,ouvrier_agricole
16,employe_prive
4,ouvrier_agricole
45,sans_activite
41,commercant
23,artisant
76,artisant
8,ouvrier
9,conducteur
96,enseignant
28,commercant
15,ecolier
20,militaire
61,retraite
51,ouvrier_batiment
20,artisant
86,ecolier
50,conducteur
22,ouvrier
45,ouvrier_agricole
82,agriculteur
2,artisant
46,enseignant
15,conducteur
28,conducteur
53,employe_prive
22,conducteur
37,ouvrier_batiment
28,agriculteur
27,militaire
28,agriculteur
37,militaire
45,employe_prive
46,agriculteur
30,ouvrier
6,sans_activite
54,retraite
76,enseignant
38,ouvrier_agricole
30,ouvrier_batiment
32,enseignant
28,retraite
58,commercant
62,militaire
28,ouvrier_agricole
0,conducteur
30,militaire
22,ouvrier
68,employe_prive
22,sans_activite
60,ouvrier_agricole
24,ouvrier_agricole
31,ouvrier
12,militaire
23,enseignant
22,ouvrier_batiment
75,ouvrier_batiment
43,agriculteur
27,agriculteur
25,militaire
29,ouvrier_batiment
32,ouvrier_agricole
54,sans_activite
63,enseignant
18,ouvrier
78,enseignant
26,artisant
17,ecolier
0,artisant
65,ouvrier_agricole
83,ouvrier_batiment
46,agriculteur
43,ouvrier_batiment
25,artisant
17,ouvrier_batiment
24,agriculteur
25,conducteur
23,ouvrier_agricole
10,sans_activite
32,enseignant
96,enseignant
18,militaire
98,sans_activite
9,ecolier
24,retraite
81,ouvrier
61,retraite
29,militaire
27,ouvrier_batiment
19,artisant
27,ouvrier_agricole
15,commercant
79,retraite
93,ouvrier
23,enseignant
62,conducteur
6,commercant
80,ouvrier
33,militaire
74,enseignant
25,employe_prive
1,ouvrier_agricole
56,ecolier
90,sans_activite
61,ecolier
86,conducteur
57,agriculteur
56,retraite
8,ouvrier_batiment
1,commercant
53,sans_activite
17,ouvrier_batiment
51,artisant
76,commercant
46,ouvrier
10,enseignant
21,ouvrier_batiment
79,ouvrier
73,enseignant
27,ouvrier_batiment
26,ouvrier
12,ouvrier_batiment
18,ecolier
30,sans_activite
68,artisant
4,agriculteur
21,ouvrier_agricole
79,sans_activite
30,enseignant
28,ouvrier_agricole
3,sans_activite
4,enseignant
23,retraite
56,enseignant
75,ecolier
19,ecolier
32,ecolier
76,retraite
3,employe_prive
18,retraite
72,conducteur
29,enseignant
41,enseignant
87,enseignant
78,employe_prive
36,conducteur
88,agriculteur
17,artisant
79,militaire
18,retraite
37,conducteur
53,enseignant
13,sans_activite
7,retraite
20,employe_prive
30,ecolier
24,ecolier
23,enseignant
79,commercant
10,ouvrier
23,ouvrier_batiment
17,enseignant
67,artisant
11,agriculteur
95,commercant
25,retraite
0,conducteur
13,enseignant
56,sans_activite
35,sans_activite
79,conducteur
32,agriculteur
23,retraite
92,enseignant
30,retraite
100,ouvrier_agricole
67,employe_prive
74,ouvrier_agricole
72,retraite
80,commercant
16,ouvrier
81,ouvrier_batiment
60,employe_prive
0,retraite
21,militaire
77,commercant
57,conducteur
48,enseignant
80,enseignant
5,employe_prive
80,ouvrier
76,militaire
17,agriculteur
26,employe_prive
17,sans_activite
24,commercant
22,commercant
28,employe_prive
56,sans_activite
80,ouvrier_batiment
60,agriculteur
25,commercant
29,ecolier
24,commercant
79,ouvrier_agricole
93,sans_activite
13,militaire
6,ouvrier_batiment
80,enseignant
21,ecolier
87,retraite
32,ecolier
24,enseignant
100,commercant
51,employe_prive
28,agriculteur
60,employe_prive
13,artisant
38,retraite
60,conducteur
71,ouvrier_agricole
25,ouvrier_batiment
3,militaire
18,ouvrier
20,sans_activite
15,ouvrier
79,enseignant
73,employe_prive
76,ouvrier_batiment
63,retraite
62,conducteur
80,artisant
69,sans_activite
18,commercant
78,ecolier
91,retraite
59,ouvrier
95,retraite
17,agriculteur
26,enseignant
27,employe_prive
63,ecolier
100,sans_activite
22,agriculteur
48,ouvrier_batiment
2,ouvrier
22,retraite
66,ouvrier
21,sans_activite
60,sans_activite
30,retraite
16,ecolier
16,ouvrier_batiment
60,retraite
18,militaire
68,employe_prive
26,retraite
79,conducteur
8,sans_activite
16,ouvrier_agricole
88,ecolier
84,ecolier
53,employe_prive
54,ouvrier
77,sans_activite
93,sans_activite
77,commercant
18,retraite
20,ecolier
66,ouvrier_agricole
26,sans_activite
25,enseignant
21,ouvrier_agricole
14,artisant
21,sans_activite
19,ecolier
22,artisant
33,ouvrier_batiment
59,ecolier
26,retraite
92,militaire
22,ouvrier_batiment
27,artisant
76,sans_activite
89,employe_prive
19,ouvrier
19,artisant
24,commercant
59,ouvrier
73,ecolier
77,ecolier
84,militaire
76,retraite
50,enseignant
96,ouvrier_agricole
73,ecolier
97,militaire
26,artisant
17,employe_prive
32,ouvrier
56,commercant
25,ouvrier_agricole
47,agriculteur
7,enseignant
81,conducteur
6,employe_prive
20,conducteur
19,sans_activite
70,ouvrier_batiment
20,ecolier
60,sans_activite
53,enseignant
11,ecolier
2,ouvrier_batiment
34,sans_activite
53,enseignant
22,conducteur
97,retraite
59,agriculteur
7,artisant
41,conducteur
53,artisant
51,enseignant
16,enseignant
21,ouvrier
16,ouvrier_agricole
28,commercant
53,conducteur
78,ouvrier_batiment
20,sans_activite
89,ouvrier
24,ouvrier
14,agriculteur
43,commercant
43,ecolier
56,commercant
63,employe_prive
2,sans_activite
71,agriculteur
54,ouvrier
87,ecolier
70,employe_prive
36,retraite
82,artisant
47,commercant
71,sans_activite
17,agriculteur
75,ouvrier
13,enseignant
16,ouvrier_agricole
65,agriculteur
57,ouvrier
91,militaire
26,employe_prive
51,ouvrier_agricole
34,militaire
51,commercant
25,commercant
2,sans_activite
28,artisant
26,commercant
63,employe_prive
59,retraite
84,artisant
78,enseignant
16,enseignant
80,ouvrier
98,ouvrier
51,commercant
29,enseignant
6,artisant
77,conducteur
40,ouvrier_agricole
67,ouvrier_batiment
30,artisant
16,employe_prive
23,ouvrier
80,agriculteur
68,conducteur
76,militaire
23,retraite
90,enseignant
23,militaire
42,commercant
77,ouvrier_batiment
22,agriculteur
10,enseignant
52,retraite
26,commercant
27,ouvrier_agricole
4,commercant
22,ouvrier
25,ecolier
72,retraite
41,ecolier
3,enseignant
72,ouvrier_batiment
62,employe_prive
16,conducteur
35,conducteur
55,employe_prive
25,agriculteur
28,employe_prive
63,ouvrier_agricole
92,ouvrier
92,employe_prive
80,ecolier
77,artisant
28,artisant
64,enseignant
27,militaire
50,ouvrier
66,commercant
72,militaire
31,sans_activite
93,agriculteur
56,conducteur
77,enseignant
63,agriculteur
6,commercant
15,ouvrier_batiment
11,militaire
62,enseignant
24,commercant
23,artisant
27,militaire
29,sans_activite
31,ouvrier_agricole
28,sans_activite
38,enseignant
17,ecolier
10,ouvrier_agricole
96,artisant
3,enseignant
45,employe_prive
4,employe_prive
21,ouvrier_batiment
37,ouvrier_batiment
33,enseignant
77,ouvrier_agricole
78,employe_prive
82,retraite
72,employe_prive
16,ouvrier_agricole
76,ecolier
30,ouvrier_batiment
21,militaire
17,conducteur
60,ecolier
25,ouvrier_batiment
56,conducteur
76,employe_prive
23,conducteur
31,conducteur
14,artisant
26,employe_prive
30,artisant
23,artisant
28,militaire
25,ouvrier_batiment
82,commercant
90,agriculteur
52,artisant
78,sans_activite
77,ouvrier
16,artisant
72,militaire
59,ecolier
55,employe_prive
76,ouvrier
21,ouvrier_batiment
28,ouvrier
51,ecolier
17,militaire
73,ouvrier_batiment
80,agriculteur
22,enseignant
50,sans_activite
82,conducteur
20,enseignant
26,ouvrier
22,ecolier
51,artisant
81,militaire
72,ouvrier
17,ouvrier
13,artisant
9,ouvrier
43,ecolier
45,conducteur
97,sans_activite
72,ecolier
15,ouvrier
16,commercant
70,artisant
17,retraite
23,ouvrier
85,employe_prive
15,ouvrier_batiment
19,enseignant
22,ouvrier
77,commercant
65,militaire
71,ecolier
28,ecolier
62,employe_prive
82,artisant
21,ouvrier
98,enseignant
76,artisant
18,ecolier
29,ouvrier_batiment
75,ecolier
37,ecolier
27,ecolier
52,agriculteur
92,ouvrier_agricole
21,sans_activite
79,ouvrier_agricole
18,ecolier
16,sans_activite
20,ouvrier_agricole
2,ouvrier_batiment
95,agriculteur
30,retraite
69,sans_activite
26,ecolier
55,conducteur
60,ecolier
29,retraite
49,ecolier
23,retraite
68,employe_prive
76,sans_activite
28,artisant
13,ouvrier_agricole
66,retraite
63,commercant
59,ouvrier_agricole
33,employe_prive
21,enseignant
77,militaire
97,militaire
73,agriculteur
66,ouvrier_batiment
30,sans_activite
41,sans_activite
76,ouvrier_agricole
56,ouvrier_batiment
87,retraite
53,retraite
8,artisant
28,ouvrier_agricole
21,ouvrier_agricole
23,ecolier
20,employe_prive
79,agriculteur
81,ecolier
17,ouvrier
13,retraite
16,enseignant
49,commercant
21,sans_activite
1,enseignant
67,artisant
52,commercant
7,artisant
89,ouvrier_agricole
62,militaire
97,ouvrier
2,agriculteur
52,artisant
88,retraite
23,conducteur
71,employe_prive
97,artisant
50,ouvrier_batiment
19,sans_activite
